source_file,window_start_idx,window_size,label
exp2_19drivers_1car_1route.csv,13830,30,NORMAL
exp2_19drivers_1car_1route.csv,13860,30,NORMAL
exp2_19drivers_1car_1route.csv,13890,30,NORMAL
exp2_19drivers_1car_1route.csv,13920,30,NORMAL
exp2_19drivers_1car_1route.csv,13950,30,NORMAL
exp2_19drivers_1car_1route.csv,13980,30,NORMAL
exp2_19drivers_1car_1route.csv,14010,30,NORMAL
exp2_19drivers_1car_1route.csv,14040,30,NORMAL
exp2_19drivers_1car_1route.csv,14070,30,NORMAL
exp2_19drivers_1car_1route.csv,14100,30,NORMAL
exp2_19drivers_1car_1route.csv,14130,30,NORMAL
exp2_19drivers_1car_1route.csv,14160,30,NORMAL
exp2_19drivers_1car_1route.csv,14190,30,NORMAL
exp2_19drivers_1car_1route.csv,14220,30,NORMAL
exp2_19drivers_1car_1route.csv,14250,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14280,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14310,30,NORMAL
exp2_19drivers_1car_1route.csv,14340,30,NORMAL
exp2_19drivers_1car_1route.csv,14370,30,NORMAL
exp2_19drivers_1car_1route.csv,14400,30,NORMAL
exp2_19drivers_1car_1route.csv,14430,30,NORMAL
exp2_19drivers_1car_1route.csv,14460,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14490,30,NORMAL
exp2_19drivers_1car_1route.csv,14520,30,NORMAL
exp2_19drivers_1car_1route.csv,14550,30,NORMAL
exp2_19drivers_1car_1route.csv,14580,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14610,30,NORMAL
exp2_19drivers_1car_1route.csv,14640,30,SLOW
exp2_19drivers_1car_1route.csv,14670,30,NORMAL
exp2_19drivers_1car_1route.csv,14700,30,NORMAL
exp2_19drivers_1car_1route.csv,14730,30,NORMAL
exp2_19drivers_1car_1route.csv,14760,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14790,30,NORMAL
exp2_19drivers_1car_1route.csv,14820,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14850,30,NORMAL
exp2_19drivers_1car_1route.csv,14880,30,NORMAL
exp2_19drivers_1car_1route.csv,14910,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14940,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,14970,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15000,30,NORMAL
exp2_19drivers_1car_1route.csv,15030,30,NORMAL
exp2_19drivers_1car_1route.csv,15060,30,NORMAL
exp2_19drivers_1car_1route.csv,15090,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15120,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15150,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15180,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15210,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15240,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15270,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15300,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15330,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15360,30,NORMAL
exp2_19drivers_1car_1route.csv,15390,30,NORMAL
exp2_19drivers_1car_1route.csv,15420,30,NORMAL
exp2_19drivers_1car_1route.csv,15450,30,NORMAL
exp2_19drivers_1car_1route.csv,15480,30,NORMAL
exp2_19drivers_1car_1route.csv,15510,30,NORMAL
exp2_19drivers_1car_1route.csv,15540,30,NORMAL
exp2_19drivers_1car_1route.csv,15570,30,NORMAL
exp2_19drivers_1car_1route.csv,15600,30,NORMAL
exp2_19drivers_1car_1route.csv,15630,30,NORMAL
exp2_19drivers_1car_1route.csv,15660,30,NORMAL
exp2_19drivers_1car_1route.csv,15690,30,NORMAL
exp2_19drivers_1car_1route.csv,15720,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15750,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15780,30,NORMAL
exp2_19drivers_1car_1route.csv,15810,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15840,30,NORMAL
exp2_19drivers_1car_1route.csv,15870,30,NORMAL
exp2_19drivers_1car_1route.csv,15900,30,NORMAL
exp2_19drivers_1car_1route.csv,15930,30,NORMAL
exp2_19drivers_1car_1route.csv,15960,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,15990,30,NORMAL
exp2_19drivers_1car_1route.csv,16020,30,NORMAL
exp2_19drivers_1car_1route.csv,16050,30,NORMAL
exp2_19drivers_1car_1route.csv,16080,30,NORMAL
exp2_19drivers_1car_1route.csv,16110,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,16140,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,16170,30,NORMAL
exp2_19drivers_1car_1route.csv,16200,30,NORMAL
exp2_19drivers_1car_1route.csv,16230,30,NORMAL
exp2_19drivers_1car_1route.csv,16260,30,NORMAL
exp2_19drivers_1car_1route.csv,16290,30,NORMAL
exp2_19drivers_1car_1route.csv,16320,30,SLOW
exp2_19drivers_1car_1route.csv,16350,30,SLOW
exp2_19drivers_1car_1route.csv,16380,30,SLOW
exp2_19drivers_1car_1route.csv,16410,30,NORMAL
exp2_19drivers_1car_1route.csv,16440,30,SLOW
exp2_19drivers_1car_1route.csv,16470,30,AGGRESSIVE
exp2_19drivers_1car_1route.csv,16500,18,NORMAL
exp3_4drivers_1car_1route.csv,0,30,SLOW
exp3_4drivers_1car_1route.csv,30,30,SLOW
exp3_4drivers_1car_1route.csv,60,30,NORMAL
exp3_4drivers_1car_1route.csv,90,30,SLOW
exp3_4drivers_1car_1route.csv,120,30,SLOW
exp3_4drivers_1car_1route.csv,150,30,NORMAL
exp3_4drivers_1car_1route.csv,180,30,SLOW
exp3_4drivers_1car_1route.csv,210,30,NORMAL
exp3_4drivers_1car_1route.csv,240,30,SLOW
exp3_4drivers_1car_1route.csv,270,30,SLOW
exp3_4drivers_1car_1route.csv,300,30,SLOW
exp3_4drivers_1car_1route.csv,330,30,SLOW
exp3_4drivers_1car_1route.csv,360,30,SLOW
exp3_4drivers_1car_1route.csv,390,30,SLOW
exp3_4drivers_1car_1route.csv,420,30,NORMAL
exp3_4drivers_1car_1route.csv,450,30,SLOW
exp3_4drivers_1car_1route.csv,480,30,SLOW
exp3_4drivers_1car_1route.csv,510,30,SLOW
exp3_4drivers_1car_1route.csv,540,30,SLOW
exp3_4drivers_1car_1route.csv,570,30,SLOW
exp3_4drivers_1car_1route.csv,600,30,NORMAL
exp3_4drivers_1car_1route.csv,630,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,660,30,NORMAL
exp3_4drivers_1car_1route.csv,690,30,NORMAL
exp3_4drivers_1car_1route.csv,720,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,750,30,NORMAL
exp3_4drivers_1car_1route.csv,780,30,NORMAL
exp3_4drivers_1car_1route.csv,810,30,NORMAL
exp3_4drivers_1car_1route.csv,840,30,NORMAL
exp3_4drivers_1car_1route.csv,870,30,NORMAL
exp3_4drivers_1car_1route.csv,900,30,NORMAL
exp3_4drivers_1car_1route.csv,930,30,NORMAL
exp3_4drivers_1car_1route.csv,960,30,NORMAL
exp3_4drivers_1car_1route.csv,990,30,NORMAL
exp3_4drivers_1car_1route.csv,1020,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1050,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1080,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1110,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1140,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1170,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1200,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1230,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1260,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1290,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1320,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1350,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1380,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1410,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1440,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1470,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1500,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1530,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1560,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1590,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1620,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1650,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1680,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1710,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,1740,30,NORMAL
exp3_4drivers_1car_1route.csv,1770,30,SLOW
exp3_4drivers_1car_1route.csv,1800,30,NORMAL
exp3_4drivers_1car_1route.csv,1830,30,SLOW
exp3_4drivers_1car_1route.csv,1860,30,SLOW
exp3_4drivers_1car_1route.csv,1890,30,NORMAL
exp3_4drivers_1car_1route.csv,1920,30,SLOW
exp3_4drivers_1car_1route.csv,1950,30,NORMAL
exp3_4drivers_1car_1route.csv,1980,30,NORMAL
exp3_4drivers_1car_1route.csv,2010,30,SLOW
exp3_4drivers_1car_1route.csv,2040,30,SLOW
exp3_4drivers_1car_1route.csv,2070,30,SLOW
exp3_4drivers_1car_1route.csv,2100,30,SLOW
exp3_4drivers_1car_1route.csv,2130,30,SLOW
exp3_4drivers_1car_1route.csv,2160,30,NORMAL
exp3_4drivers_1car_1route.csv,2190,30,SLOW
exp3_4drivers_1car_1route.csv,2220,30,SLOW
exp3_4drivers_1car_1route.csv,2250,30,SLOW
exp3_4drivers_1car_1route.csv,2280,30,SLOW
exp3_4drivers_1car_1route.csv,2310,30,SLOW
exp3_4drivers_1car_1route.csv,2340,30,NORMAL
exp3_4drivers_1car_1route.csv,2370,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2400,30,NORMAL
exp3_4drivers_1car_1route.csv,2430,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2460,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2490,30,NORMAL
exp3_4drivers_1car_1route.csv,2520,30,NORMAL
exp3_4drivers_1car_1route.csv,2550,30,NORMAL
exp3_4drivers_1car_1route.csv,2580,30,NORMAL
exp3_4drivers_1car_1route.csv,2610,30,NORMAL
exp3_4drivers_1car_1route.csv,2640,30,NORMAL
exp3_4drivers_1car_1route.csv,2670,30,NORMAL
exp3_4drivers_1car_1route.csv,2700,30,NORMAL
exp3_4drivers_1car_1route.csv,2730,30,NORMAL
exp3_4drivers_1car_1route.csv,2760,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2790,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2820,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2850,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2880,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2910,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2940,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,2970,30,NORMAL
exp3_4drivers_1car_1route.csv,3000,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3030,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3060,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3090,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3120,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3150,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3180,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3210,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3240,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3270,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3300,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3330,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3360,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3390,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3420,30,AGGRESSIVE
exp3_4drivers_1car_1route.csv,3450,30,AGGRESSIVE
